0.00000,-10.00000
0.00005,-9.99700
0.00010,-9.99400
0.00015,-9.99100
0.00020,-9.98800
0.00025,-9.98500
0.00030,-9.98200
0.00035,-9.97900
0.00040,-9.97600
0.00045,-9.97300
0.00050,-9.97000
0.00055,-9.96700
0.00060,-9.96400
0.00065,-9.96100
0.00070,-9.95800
0.00075,-9.95500
0.00080,-9.95200
0.00085,-9.94900
0.00090,-9.94600
0.00095,-9.94300
0.00100,-9.94000
0.00105,-9.93700
0.00110,-9.93400
0.00115,-9.93100
0.00120,-9.92800
0.00125,-9.92500
0.00130,-9.92200
0.00135,-9.91900
0.00140,-9.91600
0.00145,-9.91300
0.00150,-9.91000
0.00155,-9.90700
0.00160,-9.90400
0.00165,-9.90100
0.00170,-9.89800
0.00175,-9.89500
0.00180,-9.89200
0.00185,-9.88900
0.00190,-9.88600
0.00195,-9.88300
0.00200,-9.88000
0.00205,-9.87700
0.00210,-9.87400
0.00215,-9.87100
0.00220,-9.86800
0.00225,-9.86500
0.00230,-9.86200
0.00235,-9.85900
0.00240,-9.85600
0.00245,-9.85300
0.00250,-9.85000
0.00255,-9.84700
0.00260,-9.84400
0.00265,-9.84100
0.00270,-9.83800
0.00275,-9.83500
0.00280,-9.83200
0.00285,-9.82900
0.00290,-9.82600
0.00295,-9.82300
0.00300,-9.82000
0.00305,-9.81700
0.00310,-9.81400
0.00315,-9.81100
0.00320,-9.80800
0.00325,-9.80500
0.00330,-9.80200
0.00335,-9.79900
0.00340,-9.79600
0.00345,-9.79300
0.00350,-9.79000
0.00355,-9.78700
0.00360,-9.78400
0.00365,-9.78100
0.00370,-9.77800
0.00375,-9.77500
0.00380,-9.77200
0.00385,-9.76900
0.00390,-9.76600
0.00395,-9.76300
0.00400,-9.76000
0.00405,-9.75700
0.00410,-9.75400
0.00415,-9.75100
0.00420,-9.74800
0.00425,-9.74500
0.00430,-9.74200
0.00435,-9.73900
0.00440,-9.73600
0.00445,-9.73300
0.00450,-9.73000
0.00455,-9.72700
0.00460,-9.72400
0.00465,-9.72100
0.00470,-9.71800
0.00475,-9.71500
0.00480,-9.71200
0.00485,-9.70900
0.00490,-9.70600
0.00495,-9.70300
0.00500,-9.70000
0.00505,-9.69700
0.00510,-9.69400
0.00515,-9.69100
0.00520,-9.68800
0.00525,-9.68500
0.00530,-9.68200
0.00535,-9.67900
0.00540,-9.67600
