0.00100,-7.61624
0.00200,-11.19080
0.00300,-13.56862
0.00400,-12.62538
0.00500,-9.09052
0.00600,-5.91569
0.00700,-5.73588
0.00800,-8.60916
0.00900,-11.97574
0.01000,-12.86383
0.01100,-10.43978
0.01200,-6.71189
0.01300,-4.79346
0.01400,-6.22844
0.01500,-9.67942
0.01600,-12.09367
0.01700,-11.33008
0.01800,-7.98418
0.01900,-4.85429
0.02000,-4.52679
0.02100,-7.16625
0.02200,-10.40028
0.02300,-11.37585
0.02400,-9.20303
0.02500,-5.69112
0.02600,-3.76838
0.02700,-4.96641
0.02800,-8.13246
0.02900,-10.45289
0.03000,-9.87932
0.03100,-6.86357
0.03200,-3.93066
0.03300,-3.49026
0.03400,-5.78520
0.03500,-8.72507
0.03600,-9.71197
0.03700,-7.86284
0.03800,-4.72543
0.03900,-2.90882
0.04000,-3.84011
0.04100,-6.57798
0.04200,-8.66951
0.04300,-8.27224
0.04400,-5.70405
0.04500,-3.11638
0.04600,-2.61760
0.04700,-4.48464
0.04800,-6.98101
0.04900,-7.88992
0.05000,-6.40876
0.05100,-3.78441
0.05200,-2.18938
0.05300,-2.85042
0.05400,-5.04286
0.05500,-6.77444
0.05600,-6.51799
0.05700,-4.48499
0.05800,-2.37779
0.05900,-1.89005
0.06000,-3.27665
0.06100,-5.20145
0.06200,-5.93672
0.06300,-4.83875
0.06400,-2.83817
0.06500,-1.57698
0.06600,-1.98875
0.06700,-3.55060
0.06800,-4.80404
0.06900,-4.63545
0.07000,-3.19167
0.07100,-1.67845
0.07200,-1.27978
0.07300,-2.16555
0.07400,-3.41965
0.07500,-3.88698
0.07600,-3.15966
0.07700,-1.85968
0.07800,-1.03303
0.07900,-1.23733
0.08000,-2.11944
0.08100,-2.79760
0.08200,-2.65213
0.08300,-1.81649
0.08400,-0.98170
0.08500,-0.75166
0.08600,-1.14732
0.08700,-1.66640
0.08800,-1.78066
0.08900,-1.38702
0.09000,-0.82679
0.09100,-0.51603
0.09200,-0.57014
0.09300,-0.76088
0.09400,-0.79470
0.09500,-0.60251
0.09600,-0.35979
0.09700,-0.25324
0.09800,-0.26545
0.09900,-0.20969
0.10000,0.03217
0.10100,0.33953
0.10200,0.45579
0.10300,0.27622
0.10400,0.01570
0.10500,0.04547
0.10600,0.52118
0.10700,1.16742
0.10800,1.47411
0.10900,1.17017
0.11000,0.53668
0.11100,0.22160
0.11200,0.66717
0.11300,1.65627
0.11400,2.43086
0.11500,2.33903
0.11600,1.45760
0.11700,0.60139
0.11800,0.64668
0.11900,1.73065
0.12000,3.05620
0.12100,3.53617
0.12200,2.75772
0.12300,1.41134
0.12400,0.75201
0.12500,1.50925
0.12600,3.19364
0.12700,4.45331
0.12800,4.22862
0.12900,2.71772
0.13000,1.27534
0.13100,1.27275
0.13200,2.87884
0.13300,4.84573
0.13400,5.54251
0.13500,4.38103
0.13600,2.38632
0.13700,1.36540
0.13800,2.34687
0.13900,4.64008
0.14000,6.37201
0.14100,6.08846
0.14200,4.04940
0.14300,2.06496
0.14400,1.96242
0.14500,3.98340
0.14600,6.51814
0.14700,7.45509
0.14800,6.01381
0.14900,3.46880
0.15000,2.09601
0.15100,3.21247
0.15200,5.99930
0.15300,8.15929
0.15400,7.88297
0.15500,5.43875
0.15600,2.98924
0.15700,2.75127
0.15800,5.06675
0.15900,8.06437
0.16000,9.24139
0.16100,7.62739
