0.00100,-14.39823
0.00200,-7.86925
0.00300,-11.70045
0.00400,-9.16767
0.00500,-8.50315
0.00600,-9.68748
0.00700,-9.01533
0.00800,-15.45500
0.00900,-8.28445
0.01000,-7.87378
0.01100,-6.85420
0.01200,-6.52491
0.01300,-8.24017
0.01400,-9.06302
0.01500,-11.07862
0.01600,-9.75182
0.01700,-11.46026
0.01800,-14.69551
0.01900,-10.72999
0.02000,-3.02983
0.02100,-4.88642
0.02200,-4.86274
0.02300,-6.07317
0.02400,-8.50958
0.02500,-14.55382
0.02600,-6.72714
0.02700,-2.21132
0.02800,-6.27028
0.02900,-3.31038
0.03000,-10.90341
0.03100,-13.40409
0.03200,-9.45043
0.03300,1.34641
0.03400,-8.90458
0.03500,-5.13923
0.03600,-8.44509
0.03700,-6.74793
0.03800,-9.00931
0.03900,3.73690
0.04000,-2.05034
0.04100,-3.46694
0.04200,-2.80323
0.04300,-10.30288
0.04400,-9.35395
0.04500,-1.55573
0.04600,-1.64957
0.04700,-6.91881
0.04800,-6.15503
0.04900,-6.68567
0.05000,-7.92551
0.05100,-7.27331
0.05200,1.18444
0.05300,-2.18445
0.05400,-6.17870
0.05500,-4.19175
0.05600,-3.10389
0.05700,-3.14798
0.05800,-0.34886
0.05900,-1.65233
0.06000,-5.25518
0.06100,-4.73086
0.06200,-4.54734
0.06300,-1.62274
0.06400,-6.14250
0.06500,-2.40044
0.06600,-0.83642
0.06700,-6.37644
0.06800,-2.11592
0.06900,1.42374
0.07000,-6.80051
0.07100,-0.41224
0.07200,-10.44641
0.07300,-0.87282
0.07400,-0.59554
0.07500,-1.21820
0.07600,-6.53376
0.07700,-2.86802
0.07800,-4.25413
0.07900,-5.02093
0.08000,-3.07589
0.08100,-2.56705
0.08200,-6.92977
0.08300,-5.72172
0.08400,-5.11512
0.08500,-2.65129
0.08600,-2.39483
0.08700,0.90270
0.08800,-0.65606
0.08900,-5.11667
0.09000,-4.88180
0.09100,-0.88762
0.09200,4.27887
0.09300,2.13564
0.09400,0.61179
0.09500,3.04528
0.09600,1.00322
0.09700,-0.59490
0.09800,1.22302
0.09900,-1.04698
0.10000,-3.47279
0.10100,1.65959
0.10200,0.10072
0.10300,0.74510
0.10400,0.13294
0.10500,3.94151
0.10600,1.30191
0.10700,-0.01835
0.10800,9.32386
0.10900,-5.29261
0.11000,2.96165
0.11100,10.32387
0.11200,0.31491
0.11300,1.06506
0.11400,2.77864
0.11500,1.57940
0.11600,7.45832
0.11700,3.83604
0.11800,2.54702
0.11900,2.77061
0.12000,4.49646
0.12100,7.02807
0.12200,1.00600
0.12300,6.38513
0.12400,-3.37534
0.12500,0.25826
0.12600,3.81597
0.12700,1.69114
0.12800,7.48881
0.12900,8.53150
0.13000,-0.12953
0.13100,2.22719
0.13200,6.66312
0.13300,9.00816
0.13400,-0.02594
0.13500,2.16342
0.13600,1.59411
0.13700,-0.26708
0.13800,2.58712
0.13900,3.04699
0.14000,6.51953
0.14100,4.69627
0.14200,2.65397
0.14300,2.50778
0.14400,0.16418
0.14500,6.67705
0.14600,11.73107
0.14700,2.39788
0.14800,12.82839
0.14900,1.10519
0.15000,7.87091
0.15100,7.34120
0.15200,10.16044
0.15300,4.42778
0.15400,6.29901
0.15500,0.76309
0.15600,8.38382
0.15700,1.80554
0.15800,3.83608
0.15900,7.63682
0.16000,4.92997
0.16100,12.02445
0.16200,2.53711
0.16300,7.66695
0.16400,3.82762
0.16500,10.58231
0.16600,6.57736
0.16700,10.39822
0.16800,6.66088
0.16900,9.60517
0.17000,7.53438
0.17100,9.19205
0.17200,7.86841
0.17300,14.00967
0.17400,7.05841
0.17500,9.87382
0.17600,10.07756
0.17700,15.16283
0.17800,-0.95563
0.17900,9.47573
0.18000,5.03951
0.18100,6.81707
0.18200,6.44586
0.18300,8.97625
0.18400,4.21334
0.18500,6.10654
0.18600,14.00233
0.18700,6.36152
0.18800,10.44613
0.18900,10.12473
0.19000,9.42758
0.19100,6.01355
0.19200,10.36563
0.19300,5.29005
0.19400,8.74559
0.19500,6.90146
0.19600,6.25734
0.19700,7.07954
0.19800,8.23737
0.19900,6.21896
0.20000,-7.36729
0.20100,-9.21294
0.20200,-6.11683
0.20300,-14.84302
0.20400,-8.49589
0.20500,-9.91325
0.20600,-8.23479
0.20700,-10.23878
0.20800,-6.42804
0.20900,-10.16203
0.21000,-8.54667
0.21100,-7.64176
0.21200,-12.58015
0.21300,-7.33420
